Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32,Column 33,Column 34,Column 35,Column 36,Column 37,Column 38,Column 39,Column 40,Column 41,Column 42,Column 43,Column 44,Column 45,Column 46,Column 47,Column 48,Column 49,Column 50,Column 51,Column 52,Column 53,Column 54,Column 55,Column 56,Column 57,Column 58,Column 59,Column 60,Column 61,Column 62,Column 63,Column 64,Column 65,Column 66,Column 67,Column 68,Column 69,Column 70,Column 71,Column 72,Column 73,Column 74,Column 75,Column 76,Column 77,Column 78,Column 79,Column 80,Column 81,Column 82,Column 83,Column 84,Column 85,Column 86,Column 87,Column 88,Column 89,Column 90,Column 91,Column 92
113.0,NE,MA,2111300.0,SÃO LUÍS,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especial da Mulher (DEM) - São Luís,(98)3214-8649; (98)3214-8650,NÃO INFORMADO,"Avenida Beiramar, n.º 534",Centro,65000-000,Kazumi de Jesus Ericeira Tanaka,NÃO INFORMADO,Segunda a sexta-feira das 8h às 18h. Após as 18h regime de plantão aos finais de semana para registro do boletim de ocorrência.,ALTERADO - DADOS,SETEMBRO,2014-09-01T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Qualquer outro tipo de violência contra a mulher.,SIM,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,NÃO,SIM,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,Os profissionais participam dos eventos e cursos da SENASP. Alguns também estão fazendo cursos de linguagens de sinais para lidar com pessoas portadoras de deficiência auditiva.,SIM,Padrão de atendimento interno.,FREQUENTEMENTE,"A demanda é grande, fazendo-se necessário dar preferência a alguns casos. Em algumas situações, as cidadãs não apresentam documentos, atrasando a demanda.",NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Eliana / Kazumi de Jesus Ericeira Tanaka - Investigadora / Delegada,STELLA,2014-09-04T00:00:00Z,,,,,,,,
114.0,NE,MA,2112209.0,TIMON,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Timon  ,"        (99)3212-7171   
",NÃO INFORMADO,"Avenida Viana Vaz, nº 186    ",Centro,65631-240,Ingrid Soares Albuquerque,NÃO INFORMADO,"De segunda a sexta-feira, das 8h às 18h.",ALTERADO - DADOS,SETEMBRO,2014-09-05T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÕES,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,NÃO,NÃO,NÃO,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Conceicao Maria Vieira Rocha/Auxiliar Administrativo.,ANDREIA ,2014-09-08T00:00:00Z,,,,,,,,
115.0,NE,MA,2109908.0,SANTA INÊS,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especial da Mulher (DEM) - Santa Inês  ,(98)3653-1589; fax: (98)3653-6551    ,NÃO INFORMADO,"Rua da Pedra Branca, nº 701",Centro,65300-000,Joselma Márcia Sousa Almada,NÃO INFORMADO,"Segunda a sexta-feira, das 8h às 12h e das 14h às 18h. Plantão aos finais de semana na 1ª DP (12h de sexta às 12h de segunda-feira).",ALTERADO - DADOS,AGOSTO,2014-08-26T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Qualquer outro tipo de violência contra a mulher.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,SIM,"Os equipamentos que não tem na DEM, são compartilhados da Regional (ex: fax, câmera).",NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SIM,NÃO,SIM,NÃO,SIM,A ocorrência é registrada na Delegacia Regional da cidade.,SIM,NÃO,SIM,Encaminham as cidadãs para o CREAS e a casa abrigo fica em outra cidade.,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Joselma Márcia Sousa Almada/Delegada,STELLA,2014-09-04T00:00:00Z,,,,,,,,
116.0,NE,MA,2112803.0,VIANA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Viana  ,(98)3351-0902; (98)9983-7696,NÃO INFORMADO,"Avenida Luis de Almeida Couto s/nº  
Referência: Praça da bíblia",Centro,65215-000,Martha Dayanne Almeida de Marais,NÃO INFORMADO,"Segunda a sexta-feira, das 8h às 12h e das 14h às 18h. Plantão aos finais de semana. ",ALTERADO - DADOS,AGOSTO,2014-08-26T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Idosos e crianças.,SIM,SIM,SIM,SIM,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,SIM,Alguns equipamentos são compartilhados da Delegacia Regional.,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,NÃO,SIM,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO INFORMADO,Está a três meses no cargo. O município faz muitas campanhas em relação ao tema.,NÃO,"Orientações, folhetos temáticos.",SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,"Martha Dayanne Almeida de Marais/Delegada
anazeliagomes@hotmail.com(NÃO DIVULGAR)",STELLA,2014-09-04T00:00:00Z,,,,,,,,
117.0,NE,MA,2105401.0,ITAPECURU MIRIM,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,"Delegacia da Mulher (DEM) - 
Itapecuru Mirim  ",(98)3463-1805; FAX: (98)3463-1511,itapecurumirimdem@hotmail.com ,"BR 222, Km 15",DER,65485-000,Noêmia Maia Maciel,NÃO INFORMADO,"Segunda a sexta-feira, das 8h às 12h e das 14h às 18h.",ALTERADO - DADOS,SETEMBRO,2014-09-02T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Qualquer outro tipo de violência contra a mulher; idosos.,SIM,SIM,SIM,SIM,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO,NÃO,SIM,A copiadora é compartilhada de outra delegacia.,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SIM,NÃO,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,SIM,Encaminham para o CREAS.,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Áurea Maura Araújo Brandão/Escrivã,STELLA,2014-09-04T00:00:00Z,,,,,,,,
118.0,NE,MA,2109106.0,PRESIDENTE DUTRA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Atendimento à Mulher (DEAM) - Presidente Dutra,(99)3663-1455,reginaamerico@hotmail.com ,"Rua Henrique Coelho, s/nº",Vila Militar,65760-000,Regina Américo Cavalcante de Oliveira,NÃO INFORMADO,24h,ALTERADO - DADOS,SETEMBRO,2014-09-04T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Investiga  qualquer outro tipo de violência contra a mulher e atos infracionais praticados por adolescentes.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Regina Américo Cavalcante de Oliveira/Delegada Titular,PATRICIA DIAS,2014-09-08T00:00:00Z,,,,,,,,
119.0,NE,MA,2114007.0,ZÉ DOCA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especial da Mulher (DEM) - Zé Doca  ,(98)3655-3662; FAX: (98)3655-3662,reg.zedoca8@hotmail.com.br ,"Rua Penalva, n° 761",São Francisco,65365-000,Samara Nagib Ribeiro Borges,NÃO INFORMADO,"Segunda a sexta-feira, das 8h às 12h e das 14h às 18h.",CONFERIDO,AGOSTO,2014-08-26T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Crianças e adolescentes.,SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,SIM,SIM,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Elineuda Ribeiro Sousa/Escrivã,STELLA,2014-09-04T00:00:00Z,,,,,,,,
120.0,NE,MA,2103307.0,CODÓ,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especial da Mulher (DEM) - Codó,(99) 3661-1649,teclacunha@hotmail.com ,"Rua Paraíba, s/nº",São Francisco,65400-000,Maria Tecla da Cunha Costa.,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 18h",ALTERADO - DADOS,SETEMBRO,2014-09-04T00:00:00Z,NÃO INFORMADO,2004.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Investiga  qualquer outro tipo de violência contra a mulher e atos infracionais praticados por adolescentes.,SIM,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,NÃO,NÃO,NÃO,SIM,"Veiculo é muito antigo, está em péssimas condições de uso.",SIM,NÃO,SIM,NÃO,NÃO,NÃO,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Maria Tecla da Cunha Costa/Delegada Titular,PATRICIA DIAS,2014-09-08T00:00:00Z,,,,,,,,
121.0,CO,MT,5102504.0,CÁCERES,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DELEGACIA ESPECIALIZADA DE DEFESA DA MULHER (DEDM) - CÁCERES,  (65)3223-5257 Fax:  (65)3224-1160,dedmcac@policiacivil.mt.gov.br,"Avenida Getúlio Vargas, nº 99",Centro,78200-000,Mariell Antonini Dias ,NÃO INFORMADO," de segunda a sexta-feira, das 8h às 12h e das 14h às 18h.",ALTERADO - DADOS,AGOSTO,2014-08-14T00:00:00Z,NÃO INFORMADO,NÃO INFORMADO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,"Criança (violência sexual), idoso e grupo GLBT. ",SIM,SIM,SIM,NÃO,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,NÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,SIM,Não tem casa abrigo e nem CEAM ,SIM,SEM ESPECIFICAÇÃO ,SIM,Esporadicamente ,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Sra Maria Aparecida – Chefe do Cartório (65)3224-1160 dia 14/08/2014. ,LÍGIA SILVA,2014-08-19T00:00:00Z,,,,,,,,
122.0,CO,MT,5101803.0,BARRA DO GARÇAS,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Defesa da Mulher (DEDM) - Barra do Garças,(66)3401-1388,dmulherbg@pjc.mt.gov.br,"Rua Goiás, nº 794",Centro,78000-600,Débora Cardoso de Morais Santos,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 18h.",ALTERADO - DADOS,AGOSTO,2014-08-14T00:00:00Z,NÃO INFORMADO,1986.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,"Todos os tipos de violência, onde a mulher seja a vítima.",SIM,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,SIM,NÃO,NÃO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Silvia Marisa Lumkes - Escrivã de polícia - Dia 14/08/2014,LÍGIA SILVA,2014-08-19T00:00:00Z,,,,,,,,
123.0,CO,MT,5107602.0,RONDONÓPOLIS,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia Especializada de Defesa da Mulher (DEDM) - Rondonópolis  ,(66)3423-1754 Fax: (66)3423-1754  ,dmulherroo@policiacivil.mt.gov.br ,"Rua Armando Fajardo, n° 372",Vila Aurora,78700-710,Divina Aparecida Vieira Martins da Silva ,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 17h30min.",CONFERIDO,AGOSTO,2014-08-13T00:00:00Z,2012-05-01T00:00:00Z,2012.0,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,Atendem também criança e adolescente vitimas ,SIM,SIM,SIM,SIM,NÃO,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,NÃO,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,NÃO,SIM,NÃO,SIM,NÃO,NÃO,NÃO,NÃO,SIM,O local era uma residência que foi alugada para ser delegacia .,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO ,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Aparecida Nunes de Freitas - Investigadora - Dia 13/08/2014,LÍGIA SILVA,2014-08-19T00:00:00Z,,,,,,,,
124.0,CO,MT,5103403.0,CUIABÁ,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DELEGACIA ESPECIALIZADA DE DEFESA DA MULHER - CUIABÁ ,(65)3901-5326 /(65) 3901-4272 Fax:  (65)3901-4272,dmulhercda@policiacivil.gov.br ,"Rua Coronel Peixoto, nº 84 ",Bandeirantes,78010-100,Josirlethe Magalhães Grivelatto,NÃO INFORMADO,"de segunda a sexta-feira, das 13h às 19h. Após horário de expediente da Delegacia Especializada de Defesa da Mulher o registro de Boletim de Ocorrência será feito na Central de Ocorrências localizado na Avenida da prainha após estacionamento da Loja City Lar. ",ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,NÃO INFORMADO,1985.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,Estão atendendo também crimes de homofobia e idosos.  ,SIM,SIM,NÃO,NÃO,SIM,SIM,SIM,COMPLEMENTO DA RESPOSTA 3.3 - Menor somente se for casada. ,SIM,NÃO INFORMADO,SIM,SIM,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO,NÃO,SIM,COMPLEMENTO DA RESPOSTA 4.1 E 4.6 - Informou aproximadamente pois não tem certeza da quantidade de telefone e computador . ,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO,SIM,COMPLEMENTO DA RESPOSTA 5.1 - Funciona também a Delegacia do idoso,SIM,NÃO INFORMADO,SIM,COMPLEMENTO DA RESPOSTA 6.2 – Encaminham para a Casa de Amparo,SIM,SEM ESPECIFICAÇÃO,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Marcos Augusto Serra - Investigador - dia 12/08/2014 ,LÍGIA SILVA,2014-08-19T00:00:00Z,,,,,,,,
125.0,CO,MT,5108402.0,VÁRZEA GRANDE,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,POSTOS/NÚCLEOS/SECÇÕES DE ATENDIMENTO À MULHER NAS DELEGACIAS COMUNS,"Seção de Atendimento a Mulher - Delegacia Especializada de Defesa da Mulher, da Criança e do Idoso (DEDMCI) - Várzea Grande ",(65)3685-1236 (65)3685-2838  - Fax: (65)3685-2838 ,ddesmulhervg@pjc.mt.gov.br,"Avenida Dom Orlando Chaves, s/nº",Cristo Rei,78115-800 ,Daniela Silveira Maidel ,(65) 3685 3563,de segunda  a sexta-feira das 7h às 19h .,ALTERADO - DADOS,AGOSTO,2014-08-13T00:00:00Z,2008-10-31T00:00:00Z,2008.0,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,Atendem também violência contra idosos; crianças e adolescentes.,SIM,SIM,SIM,SIM,NÃO,SIM,SIM,"Informou que as outras faixa etária não atendem a representação em si, mas todas as pessoas que procuram a delegacia, consegue registrar o Boletim de Ocorrência e encaminham on-line para a delegacia da área. ",SIM,SIM,SIM,SIM,NÃO,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO,NÃO,NÃO,NÃO,NÃO,SIM,SIM,SIM,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SIM,NÃO,SEM ESPECIFICAÇÃO,SIM,SEM ESPECIFICAÇÃO,SIM,É feito cursos ministrados pela academia mais não é com frequência ou então fazem curso  a distância pela rede do governo  ,SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Núbia Aparecida dos Reis Sousa - Investigadora de Polícia - dia 13/08/2014,LÍGIA SILVA,2014-08-19T00:00:00Z,,,,,,,,
126.0,CO,MS,5001102.0,AQUIDAUANA,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,DEAM – DELEGACIAS ESPECIALIZADAS DE ATENDIMENTO À MULHER,Delegacia de Atendimento à Mulher (DAM) - Aquidauana,(67)3241-1172 (67)3241-8571  - Fax: (67)3241-1435 ,damaquidauana@pc.ms.gov.br ,"Rua Sete de Setembro, nº 1301 ",Guanandi,79200-000 ,Marilda do Carmo Rodrigues ,NÃO INFORMADO,"de segunda a sexta-feira, das 8h às 12h e das 14h às 18h. ",CONFERIDO,AGOSTO,2014-08-14T00:00:00Z,2004-01-01T00:00:00Z,2004.0,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,NÃO,Investigam criança e idoso,SIM,SIM,SIM,NÃO,NÃO,SIM,SIM,COMPLEMENTO DA RESPOSTA 3.6 -  Idosos somente se for vitima ,SIM,NÃO,SIM,NÃO,SIM,NÃO INFORMADO,NÃO INFORMADO,SIM,SIM,SIM,NÃO,NÃO,NÃO,SEM ESPECIFICAÇÃO ,SIM,SIM,NÃO,NÃO,NÃO,NÃO,SIM,SIM,NÃO,NÃO,SEM ESPECIFICAÇÃO ,NÃO,SIM,SIM,COMPLEMENTO DA RESPOSTA 6.1 -  Não tem  Casa Abrigo em Aquidauana/MS. COMPLEMENTO DA RESPOSTA 6.2 - Encaminham para o CRAM da cidade.  ,SIM,SEM ESPECIFICAÇÃO  ,NÃO,"Fazem o curso do Senasp, mas não tem um curso especifico sobre a Lei Maria da Penha e questões de gênero.",SIM,SEM ESPECIFICAÇÃO ,SEMPRE,SEM ESPECIFICAÇÃO ,NÃO INFORMADO,NÃO INFORMADO,SEM ESPECIFICAÇÃO ,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,SEM ESPECIFICAÇÃO,LEVANTAMENTO REALIZADO COM SUCESSO,Rubem Márcio Alves - Investigador - Dia 14/08/2014,LÍGIA SILVA,2014-08-19T00:00:00Z,,,,,,,,
