Nome Universo,Data Atualização Dados,Região,UF,Localidade,Setor (Cod/Desc),Órgão,Órgão (Cod/Desc),UO,UO (Cod/Desc),Funcional,Função (Cod/Desc),Subfunção (Cod/Desc),Programa (Cod/Desc),Ação (Cod/Desc),Subtítulo (Cod/Desc),Esfera (Cod),GND (Cod),Mod. Aplic. (Cod),Fonte,Fonte (Cod/Desc),Dotação Inicial,Autorizado,Empenhado,Liquidado (Subelemento),Pago,RP Não-Proc Insc. Outros Exercícios,RP Inscrito,RP Pago,Programa (Cod),Programa,Ação (Cod),PO (Cod/Desc),Iniciativa (Cod),Objetivo (Cod/Desc),Iniciativa (Cod/Desc)
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,0017 - NO ESTADO DO TOCANTINS,S,4,50,CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,151 - CONTR.SOCIAL S/O LUCRO DAS PESSOAS JURIDICAS,600000,600000,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,0017 - NO ESTADO DO TOCANTINS,S,4,99,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,4386000,1500000,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8535.7876,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535 - ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,7876 - AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PERMANENTES - NO ESTADO DO TOCANTINS,S,4,30,RECURSOS ORDINARIOS,100 - RECURSOS ORDINARIOS,12500000,12500000,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8535,0000 - ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,274000,"991186,53","968160,03","968160,03","968160,03",0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0008 - CONTROLE DO CANCER,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,524000,1857930,"1295935,41","1295935,41","1295935,41",0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,"0002 - CRACK, E POSSIVEL VENCER",02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,946000,0,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0003 - SOS EMERGENCIAS,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,3721000,4833000,"3969993,5","3969993,5","3969993,5",0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0006 - VIVER SEM LIMITE,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,4916000,0,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0009 - UPA,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,6000000,"3508646,49","3508646,49","3508646,49","3508646,49",0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,000F - REDE DE ATENCAO PSICOSSOCIAL - RAPS/CRACK,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,9404000,"12732044,4","11467590,67","11467590,67","11467590,67",0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0004 - REDE CEGONHA,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,38600000,0,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,000C - REDE DE URGENCIA E EMERGENCIA,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,89270000,"200242589,93","199258540,24","199258540,24","199258540,24",0,"686198,49","686198,49",2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0007 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,OUTRAS RECEITAS VINCULADAS,186 - OUTRAS RECEITAS VINCULADAS,0,"25440618,86","25440618,86","25440618,86","25440618,86",0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0007 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,31,RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,150 - RECURSOS NAO-FINANCEIROS DIRETAM. ARRECADADOS,491000,491000,0,0,0,0,0,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0007 - ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
LOA2014 - Despesa Execução,2014/11/22 00:00:00,NO,TO,TOCANTINS (ESTADO),02 - SAÚDE,MINISTÉRIO DA SAÚDE,36000 - MINISTÉRIO DA SAÚDE,FUNDO NACIONAL DE SAÚDE,36901 - FUNDO NACIONAL DE SAÚDE,10.302.2015.8585.0017,10 - SAÚDE,302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL,2015 - APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS EM MÉDIA E ALTA COMPLEXIDADE,0017 - NO ESTADO DO TOCANTINS,S,3,41,CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,153 - CONTRIBUICAO P/FINANCIAM.DA SEGURIDADE SOCIAL,0,22000,22000,22000,22000,0,10000,0,2015,APERFEIÇOAMENTO DO SISTEMA ÚNICO DE SAÚDE (SUS),8585,0006 - VIVER SEM LIMITE,02PW,"0713- GARANTIR ACESSO DA POPULAÇÃO A SERVIÇOS DE QUALIDADE, COM EQUIDADE E EM TEMPO ADEQUADO AO ATENDIMENTO DAS NECESSIDADES DE SAÚDE, APRIMORANDO A POLÍTICA DE ATENÇÃO BÁSICA E A ATENÇÃO ESPECIALIZADA.","02PW-REORDENAMENTO DA ATENÇÃO ESPECIALIZADA VISANDO À INTEGRALIDADE DE ATENÇÃO, ASSIM COMO AMPLIAÇÃO DA ATENÇÃO PRIMÁRIA E ESPECIALIZADA EM REDES DE ATENÇÃO À SAÚDE, COM QUALIFICAÇÃO DAS PRÁTICAS E DA GESTÃO DO CUIDADO, BUSCANDO ASSEGURAR RESOLUTIVIDADE"
